Winner,title_bout,weight_class,gender,no_of_rounds,B_current_streak,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_decision,B_win_finish,B_Stance,B_Height_cms,B_Reach_cms,R_current_streak,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_decision,R_win_finish,R_Stance,R_Height_cms,R_Reach_cms,R_age,B_age,streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,decision_dif,finish_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,B_match_weightclass_rank,R_match_weightclass_rank,better_rank,rank_diff,B_is_35plus,R_is_35plus,year
Blue,False,Welterweight,MALE,3,1,3.069230769,0.441538462,1.538461538,0.923076923,0.358461538,4,26,0,4,5,Orthodox,182.88,182.88,1,3.20625,0.47,0.3125,0.5625,0.333125,5,37,1,3,8,Orthodox,175.26,177.8,28,29,0,-2,1,-11,-1,1,-3,7.62,5.08,-1,-1.37019231,1.225961538,0.360576923,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,False,Middleweight,MALE,3,2,2.633333333,0.5,0.666666667,1.0,0.553333333,1,7,0,1,1,Orthodox,180.34,185.42,3,4.8,0.343333333,1.0,3.0,0.496666667,0,8,1,1,2,Orthodox,180.34,190.5,27,32,-1,-1,-1,-1,-1,0,-1,0.0,-5.08,-5,-21.66666667,-0.333333333,-2.0,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Light Heavyweight,MALE,3,1,6.6,0.495,0.0,0.0,0.0,1,6,0,1,0,Orthodox,193.04,198.12,1,1.1,0.71,0.333333333,2.0,0.25,1,5,0,0,2,Orthodox,187.96,190.5,30,28,0,-1,0,1,0,1,-2,5.08,7.62,2,55.0,-0.333333333,-2.0,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,False,Featherweight,MALE,3,1,7.2,0.54,2.0,0.0,0.0,0,3,0,1,0,Orthodox,180.34,177.8,1,1.81,0.312,2.0,0.3,0.125,3,19,0,1,6,Orthodox,185.42,187.96,27,25,0,-6,3,-16,0,0,-6,-5.08,-10.16,2,53.9,0.0,-0.3,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Welterweight,MALE,3,1,3.3,0.7,0.0,0.0,0.0,0,2,0,0,1,Orthodox,182.88,193.04,1,1.466666667,0.51,3.0,3.0,0.533333333,1,5,0,1,1,Orthodox,180.34,190.5,23,28,0,-1,1,-3,0,-1,0,2.54,2.54,-5,18.33333333,-3.0,-3.0,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,False,Featherweight,MALE,3,1,1.9,0.79,1.0,1.0,1.0,0,1,0,0,1,Orthodox,170.18,175.26,-1,2.95,0.72,0.5,2.0,0.4,1,4,0,0,1,Orthodox,175.26,182.88,31,26,2,0,1,-3,0,0,0,-5.08,-7.62,5,-10.5,0.5,-1.0,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,True,Lightweight,MALE,5,3,5.366666667,0.456666667,0.666666667,4.0,0.676666667,0,9,0,3,0,Southpaw,175.26,177.8,1,5.754545455000001,0.436363636,0.363636364,3.181818182,0.281818182,2,37,4,6,3,Orthodox,167.64,172.72,30,28,2,-6,2,-28,-4,-3,-3,7.62,5.08,2,-3.87878788,0.303030303,0.818181818,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,False,Light Heavyweight,MALE,3,1,2.2125,0.35375,0.25,2.0,0.2625,2,17,1,3,3,Orthodox,187.96,187.96,-1,3.46,0.477,0.0,0.5,0.232,3,30,4,4,3,Orthodox,185.42,185.42,33,28,2,-1,1,-13,-3,-1,0,2.54,2.54,5,-12.475,0.25,1.5,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Heavyweight,MALE,3,2,3.513333333,0.579333333,0.2,1.6,0.482666667,5,32,0,3,7,Orthodox,193.04,208.28,2,2.1,0.353333333,0.333333333,1.0,0.5,1,6,0,1,1,Orthodox,177.8,182.88,37,36,0,8,-4,26,0,2,6,15.24,25.4,1,14.13333333,-0.133333333,0.6,20.0,20.0,neither,0.0,1.0,1.0,2012
Blue,False,Welterweight,MALE,3,-2,3.4666666669999997,0.266666667,0.0,1.333333333,0.086666667,2,9,1,1,0,Orthodox,182.88,182.88,-3,3.325,0.2825,0.25,2.0,0.4375,3,10,0,1,0,Orthodox,177.8,185.42,36,33,1,0,1,-1,1,0,0,5.08,-2.54,3,1.41666667,-0.25,-0.666666667,20.0,20.0,neither,0.0,0.0,1.0,2012
Blue,False,Middleweight,MALE,3,2,2.9,0.5125,0.5,1.875,0.27,3,18,0,3,2,Orthodox,182.88,187.96,-1,2.884615385,0.398461538,0.615384615,1.461538462,0.392307692,3,36,1,6,4,Southpaw,187.96,190.5,30,31,3,-5,0,-18,-1,-3,-2,-5.08,-2.54,-1,0.15384615,-0.115384615,0.413461538,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Featherweight,MALE,3,1,1.7,0.25,0.0,0.0,0.0,0,1,0,0,1,Orthodox,175.26,177.8,1,2.4,0.48,0.0,2.0,0.28,0,3,0,1,0,Orthodox,180.34,177.8,28,28,0,0,0,-2,0,-1,1,-5.08,0.0,0,-7.0,0.0,-2.0,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Lightweight,MALE,3,2,1.2,0.475454545,1.818181818,1.454545455,0.483636364,3,18,0,0,8,Orthodox,177.8,180.34,1,1.75,0.355,0.5,3.0,0.33,1,6,0,1,0,Orthodox,177.8,182.88,25,27,1,7,-2,12,0,-1,8,0.0,-2.54,-2,-5.5,1.318181818,-1.545454545,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,False,Bantamweight,MALE,3,-1,2.9,0.51,2.0,4.0,0.44,1,3,0,0,0,Orthodox,167.64,167.64,-2,1.55,0.385,0.0,0.5,0.125,2,6,0,0,0,Southpaw,162.56,167.64,34,29,1,0,1,-3,0,0,0,5.08,0.0,5,13.5,2.0,3.5,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Middleweight,MALE,3,-4,4.0600000000000005,0.338,0.4,0.4,0.228,4,13,0,0,1,Orthodox,187.96,190.5,-1,2.8,0.34,0.0,6.0,0.66,1,3,0,0,0,Southpaw,182.88,185.42,31,25,-3,1,-3,10,0,0,1,5.08,5.08,6,12.6,0.4,-5.6,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,False,Bantamweight,MALE,3,1,5.433333333,0.49,0.333333333,1.0,0.303333333,1,9,0,2,0,Southpaw,160.02,160.02,1,4.233333333,0.383333333,0.0,1.666666667,0.666666667,1,8,0,1,1,Orthodox,170.18,172.72,28,30,0,0,0,1,0,1,-1,-10.16,-12.7,-2,12.0,0.333333333,-0.666666667,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,False,Welterweight,MALE,3,5,2.0666666670000002,0.46,0.5,2.333333333,0.676666667,1,13,0,1,4,Orthodox,175.26,180.34,2,3.49375,0.408125,0.8125,1.375,0.306875,4,43,2,7,5,Southpaw,177.8,182.88,30,26,3,-7,3,-30,-2,-6,-1,-2.54,-2.54,4,-14.27083333,-0.3125,0.958333333,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Heavyweight,MALE,3,1,5.5,0.57,0.0,1.0,1.0,0,2,0,0,1,Orthodox,193.04,193.04,1,1.5,0.467777778,1.888888889,0.222222222,0.222222222,3,14,0,1,5,Orthodox,210.82,213.36,23,27,0,-5,3,-12,0,-1,-4,-17.78,-20.32,-4,40.0,-1.888888889,0.777777778,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,False,Middleweight,MALE,3,1,4.0,0.76,0.0,6.0,1.0,0,3,0,1,0,Orthodox,185.42,190.5,3,4.0375,0.52125,0.375,3.125,0.43625,2,20,0,4,2,Orthodox,182.88,185.42,37,23,-2,-5,2,-17,0,-3,-2,2.54,5.08,14,-0.375,-0.375,2.875,20.0,20.0,neither,0.0,0.0,1.0,2012
Red,False,Heavyweight,MALE,3,1,1.4,0.6,0.0,3.0,0.6,0,3,0,1,0,Orthodox,195.58,208.28,1,6.8,0.47,0.0,4.0,0.57,0,3,0,1,0,Orthodox,193.04,203.2,29,25,0,0,0,0,0,0,0,2.54,5.08,4,-54.0,0.0,-1.0,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Bantamweight,MALE,3,-1,2.8,0.3,1.0,0.0,0.0,1,4,0,0,1,Orthodox,180.34,175.26,-1,0.2,0.09,0.0,0.0,0.0,1,1,1,0,0,Orthodox,167.64,170.18,26,27,0,1,0,3,-1,0,1,12.7,5.08,-1,26.0,1.0,0.0,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Bantamweight,MALE,3,1,2.1,0.61,0.0,0.0,0.0,0,1,0,0,1,Orthodox,172.72,172.72,2,2.5666666670000002,0.386666667,0.666666667,0.0,0.0,1,7,0,1,1,Orthodox,167.64,162.56,29,25,-1,-1,1,-6,0,-1,0,5.08,10.16,4,-4.66666667,-0.666666667,0.0,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Featherweight,MALE,3,1,3.2,0.4,2.0,1.5,0.57,1,5,0,0,1,Orthodox,177.8,185.42,-1,2.75,0.425,0.0,2.0,0.14,1,6,1,1,0,Southpaw,182.88,185.42,26,29,2,0,0,-1,-1,-1,1,-5.08,0.0,-3,4.5,2.0,-0.5,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,True,Welterweight,MALE,5,4,3.3600000000000003,0.404,1.2,0.8,0.25,1,11,0,1,3,Orthodox,187.96,190.5,3,4.536363636,0.440909091,1.090909091,1.181818182,0.269090909,4,27,0,1,6,Southpaw,185.42,193.04,28,27,1,-3,3,-16,0,0,-3,2.54,-2.54,1,-11.76363636,0.109090909,-0.381818182,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,False,Heavyweight,MALE,3,-1,2.25,0.5525,0.0,0.5,0.125,2,7,0,0,2,Orthodox,193.04,195.58,1,2.2,0.408,0.0,0.6,0.3,2,11,1,0,3,Orthodox,182.88,182.88,35,34,-2,-1,0,-4,-1,0,-1,10.16,12.7,1,0.5,0.0,-0.1,20.0,20.0,neither,0.0,0.0,1.0,2012
Red,False,Welterweight,MALE,3,1,4.028571429,0.481428571,0.428571429,2.857142857,0.435714286,2,20,0,3,2,Orthodox,172.72,177.8,1,1.810526316,0.404736842,0.368421053,1.789473684,0.503157895,5,41,1,5,9,Orthodox,177.8,185.42,34,31,0,-9,3,-21,-1,-2,-7,-5.08,-7.62,3,22.18045113,0.060150376,1.067669173,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Bantamweight,MALE,3,2,2.85,0.465,0.0,3.0,1.0,0,4,0,1,1,Orthodox,165.1,167.64,2,4.15,0.445,0.5,3.0,0.425,0,4,0,1,1,Orthodox,167.64,177.8,25,29,0,0,0,0,0,0,0,-2.54,-10.16,-4,-13.0,-0.5,0.0,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Middleweight,MALE,3,1,2.6,0.31,0.0,3.0,1.0,0,3,0,1,0,Orthodox,182.88,195.58,2,2.327272727,0.544545455,0.909090909,2.181818182,0.52,5,22,1,1,5,Orthodox,185.42,195.58,31,30,-1,-5,5,-19,-1,0,-5,-2.54,0.0,1,2.72727273,-0.909090909,0.818181818,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,False,Bantamweight,MALE,3,1,3.4,0.515,0.5,0.0,0.0,1,5,0,0,1,Orthodox,170.18,175.26,1,3.9,0.46,0.333333333,0.0,0.0,2,6,0,1,0,Southpaw,177.8,185.42,23,27,0,0,1,-1,0,-1,1,-7.62,-10.16,-4,-5.0,0.166666667,0.0,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Welterweight,MALE,3,-1,3.35,0.185,0.0,0.0,0.0,1,4,0,1,0,Orthodox,182.88,182.88,-1,2.65,0.591,1.4,0.8,0.475,5,22,0,1,4,Orthodox,182.88,190.5,31,28,0,-4,4,-18,0,0,-4,0.0,-7.62,3,7.0,-1.4,-0.8,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Light Heavyweight,MALE,5,5,3.9200000000000004,0.544,0.8,2.6,0.612,0,12,0,3,2,Orthodox,187.96,200.66,3,2.484615385,0.381538462,0.0,3.461538462,0.440769231,2,34,3,6,5,Orthodox,182.88,190.5,32,27,2,-6,2,-22,-3,-3,-3,5.08,10.16,5,14.35384615,0.8,-0.861538462,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Middleweight,MALE,3,4,4.973333333,0.420666667,0.333333333,1.4,0.403333333,3,34,1,4,8,Orthodox,185.42,190.5,1,3.711111111,0.492222222,0.222222222,3.333333333,0.517777778,4,24,1,4,1,Southpaw,185.42,187.96,34,32,3,7,1,10,0,0,7,0.0,2.54,2,12.62222222,0.111111111,-1.933333333,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,False,Middleweight,MALE,3,3,1.833333333,0.443333333,0.666666667,2.333333333,0.873333333,0,5,0,1,2,Orthodox,187.96,198.12,1,1.866666667,0.460833333,1.083333333,2.083333333,0.365833333,3,29,1,4,5,Southpaw,185.42,182.88,34,27,2,-6,3,-24,-1,-3,-3,2.54,15.24,7,-0.33333334,-0.416666666,0.25,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Lightweight,MALE,3,-2,3.95,0.485,2.0,3.125,0.3175,3,23,0,4,1,Orthodox,172.72,172.72,1,4.142857143,0.342857143,1.571428571,1.142857143,0.344285714,2,17,0,3,2,Southpaw,177.8,177.8,30,27,-3,0,-1,6,0,1,-1,-5.08,-5.08,3,-1.92857143,0.428571429,1.982142857,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Heavyweight,MALE,3,-1,3.4,0.48,0.0,1.0,0.25,1,2,0,0,0,Orthodox,198.12,206.0,3,1.633333333,0.45,0.666666667,3.666666667,0.406666667,0,8,0,1,2,Orthodox,185.42,185.42,35,36,-4,-3,-1,-6,0,-1,-2,12.7,20.58,-1,17.66666667,-0.666666667,-2.666666667,20.0,20.0,neither,0.0,1.0,1.0,2012
Red,False,Featherweight,MALE,3,-1,3.766666667,0.331666667,0.0,0.5,0.333333333,4,15,0,1,1,Orthodox,185.42,182.88,-1,1.7,0.39,1.0,1.0,1.0,1,2,0,0,0,Orthodox,172.72,177.8,28,30,0,2,-3,13,0,1,1,12.7,5.08,-2,20.66666667,-1.0,-0.5,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Lightweight,MALE,3,-2,1.233333333,0.156666667,0.666666667,0.333333333,0.11,2,6,0,0,1,Orthodox,177.8,182.88,-1,2.1666666670000003,0.38,0.0,0.333333333,0.333333333,2,5,1,0,1,Southpaw,177.8,185.42,25,32,-1,0,0,1,-1,0,0,0.0,-2.54,-7,-9.33333334,0.666666667,0.0,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Middleweight,MALE,3,-1,1.8,0.25,0.0,0.0,0.0,1,3,0,0,0,Orthodox,193.04,198.12,-2,4.05,0.535,0.25,0.0,0.0,2,10,0,2,0,Orthodox,187.96,193.04,25,23,1,-2,1,-7,0,-2,0,5.08,5.08,2,-22.5,-0.25,0.0,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,False,Lightweight,MALE,3,-1,2.581818182,0.327272727,2.363636364,1.636363636,0.44,2,28,0,4,5,Southpaw,172.72,180.34,-1,1.72,0.402666667,0.066666667,0.866666667,0.35,5,24,0,3,7,Orthodox,175.26,172.72,28,28,0,-1,3,4,0,1,-2,-2.54,7.62,0,8.61818182,2.296969697,0.769696969,20.0,20.0,neither,0.0,0.0,0.0,2012
Blue,False,Welterweight,MALE,3,1,3.5090909089999998,0.396363636,1.090909091,0.818181818,0.234545455,6,27,0,2,3,Orthodox,180.34,182.88,2,4.4,0.453333333,0.0,0.166666667,0.083333333,2,12,0,3,1,Orthodox,177.8,177.8,33,28,-1,1,-4,15,0,-1,2,2.54,5.08,5,-8.90909091,1.090909091,0.651515151,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Heavyweight,MALE,3,-1,2.5,0.383333333,1.0,1.333333333,0.72,2,6,0,0,1,Orthodox,198.12,205.74,-2,2.1,0.46,0.0,0.0,0.0,4,13,0,1,2,Orthodox,180.34,187.96,32,25,1,-2,2,-7,0,-1,-1,17.78,17.78,7,4.0,1.0,1.333333333,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Middleweight,MALE,3,-3,1.6875,0.49875,1.125,0.875,0.19125,5,15,0,0,3,Orthodox,190.5,190.5,-2,2.6571428569999997,0.485,0.071428571,0.5,0.178571429,7,28,0,3,4,Orthodox,185.42,185.42,39,34,-1,-4,2,-13,0,-3,-1,5.08,5.08,5,-9.69642857,1.053571429,0.375,20.0,20.0,neither,0.0,0.0,1.0,2012
Red,False,Welterweight,MALE,3,-2,0.7666666667,0.226666667,1.333333333,1.833333333,0.591666667,3,12,0,1,2,Southpaw,177.8,187.96,-1,1.6,0.51,0.0,3.2,0.41,2,12,0,3,0,Orthodox,177.8,182.88,30,31,-1,0,-1,0,0,-2,2,0.0,5.08,-1,-8.333333333,1.333333333,-1.366666667,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,True,Featherweight,MALE,5,2,4.55,0.465,0.0,4.5,0.7,0,6,0,2,0,Orthodox,167.64,167.64,2,7.25,0.435,0.5,2.5,0.275,0,10,2,2,0,Orthodox,170.18,177.8,25,26,0,0,0,-4,-2,0,0,-2.54,-10.16,-1,-27.0,-0.5,2.0,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Middleweight,MALE,3,2,2.09,0.503,0.5,1.3,0.313,3,18,0,1,6,Orthodox,187.96,198.12,1,0.95,0.518571429,0.428571429,0.428571429,0.196428571,5,20,4,0,9,Southpaw,182.88,187.96,34,27,1,-2,2,-2,-4,1,-3,5.08,10.16,7,11.4,0.071428571,0.871428571,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Middleweight,MALE,3,1,2.06,0.37,1.0,1.8,0.35,3,11,0,1,1,Southpaw,187.96,185.42,2,1.5125,0.34625,1.5,1.625,0.415,2,16,0,2,4,Orthodox,172.72,180.34,31,29,-1,-4,-1,-5,0,-1,-3,15.24,5.08,2,5.475,-0.5,0.175,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Lightweight,MALE,3,1,2.111111111,0.471111111,1.111111111,0.111111111,0.111111111,3,19,0,1,5,Orthodox,185.42,185.42,3,4.8,0.4,0.0,1.333333333,0.666666667,0,9,0,2,1,Orthodox,180.34,190.5,25,26,-2,3,-3,10,0,-1,4,5.08,-5.08,-1,-26.88888889,1.111111111,-1.222222222,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Lightweight,MALE,3,2,5.6363636360000005,0.269090909,0.090909091,0.181818182,0.136363636,5,29,0,5,1,Orthodox,175.26,177.8,1,1.9,0.437272727,1.181818182,2.636363636,0.501818182,5,27,0,3,3,Orthodox,170.18,172.72,27,27,1,0,0,2,0,2,-2,5.08,5.08,0,37.36363636,-1.090909091,-2.454545454,20.0,20.0,neither,0.0,0.0,0.0,2012
Red,False,Featherweight,MALE,3,1,3.04,0.384,1.6,1.4,0.48,4,15,0,1,0,Orthodox,167.64,172.72,1,2.2,0.42,0.0,6.0,1.0,0,3,0,1,0,Southpaw,175.26,180.34,31,36,0,0,-4,12,0,0,0,-7.62,-7.62,-5,8.4,1.6,-4.6,20.0,20.0,neither,0.0,1.0,0.0,2012
Blue,False,Welterweight,MALE,3,-1,2.171428571,0.384285714,1.142857143,1.428571429,0.22,3,16,0,2,2,Orthodox,182.88,187.96,-2,1.05,0.805,0.0,0.5,0.08,2,5,0,0,0,Southpaw,177.8,193.04,31,36,1,4,-1,11,0,2,2,5.08,-5.08,-5,11.21428571,1.142857143,0.928571429,20.0,20.0,neither,0.0,1.0,0.0,2012
Red,False,Lightweight,MALE,3,4,4.05,0.495,0.5,0.75,0.1875,0,7,0,1,3,Orthodox,185.42,185.42,1,3.0928571430000003,0.417142857,1.285714286,1.0,0.391428571,5,31,1,1,8,Southpaw,182.88,193.04,26,28,3,-5,5,-24,-1,0,-5,2.54,-7.62,-2,9.57142857,-0.785714286,-0.25,20.0,20.0,neither,0.0,0.0,0.0,2011
Blue,False,Welterweight,MALE,3,2,3.171428571,0.582857143,0.714285714,3.142857143,0.302857143,1,16,0,3,3,Southpaw,175.26,175.26,-1,3.613333333,0.52,0.733333333,3.466666667,0.545333333,2,43,1,9,4,Orthodox,182.88,193.04,33,28,3,-7,1,-27,-1,-6,-1,-7.62,-17.78,5,-4.41904762,-0.019047619,-0.323809524,20.0,20.0,neither,0.0,0.0,0.0,2011
Blue,False,Light Heavyweight,MALE,3,3,1.5,0.314,1.0,0.6,0.232,1,7,0,0,4,Orthodox,195.58,200.66,2,1.8800000000000001,0.481,0.1,1.9,0.454,3,22,1,4,3,Orthodox,182.88,187.96,40,24,1,-3,2,-15,-1,-4,1,12.7,12.7,16,-3.8,0.9,-1.3,20.0,20.0,neither,0.0,0.0,1.0,2011
Blue,False,Featherweight,MALE,3,1,0.2,0.28,2.0,5.0,0.55,0,2,0,0,1,Southpaw,175.26,180.34,1,10.466666669999999,0.42,0.333333333,0.333333333,0.333333333,2,9,0,1,0,Orthodox,167.64,177.8,28,24,0,0,2,-7,0,-1,1,7.62,2.54,4,-102.6666667,1.666666667,4.666666667,20.0,20.0,neither,0.0,0.0,0.0,2011
Red,False,Featherweight,MALE,3,1,2.5,0.4875,0.5,1.0,0.2175,2,7,0,1,1,Orthodox,175.26,182.88,-1,5.533333333,0.391666667,0.0,0.666666667,0.25,2,16,1,3,1,Orthodox,172.72,175.26,27,30,2,-2,0,-9,-1,-2,0,2.54,7.62,-3,-30.33333333,0.5,0.333333333,20.0,20.0,neither,0.0,0.0,0.0,2011
Blue,False,Lightweight,MALE,3,1,3.3,0.633333333,0.0,3.0,0.566666667,1,7,0,1,1,Orthodox,175.26,180.34,1,9.4,0.46,0.0,1.5,0.83,1,6,0,1,0,Orthodox,185.42,190.5,31,32,0,1,0,1,0,0,1,-10.16,-10.16,-1,-61.0,0.0,1.5,20.0,20.0,neither,0.0,0.0,0.0,2011
Red,False,Welterweight,MALE,3,-1,5.75,0.325,0.5,0.5,0.165,1,4,0,1,0,Southpaw,182.88,193.04,-1,2.671428571,0.514285714,0.571428571,3.142857143,0.644285714,2,19,0,4,1,Southpaw,187.96,193.04,30,35,0,-4,1,-15,0,-3,-1,-5.08,0.0,-5,30.78571429,-0.071428571,-2.642857143,20.0,20.0,neither,0.0,1.0,0.0,2011
Red,False,Lightweight,MALE,3,-1,2.8,0.354,0.4,1.6,0.374,2,13,1,2,1,Orthodox,175.26,177.8,4,1.6833333329999998,0.363333333,1.833333333,2.666666667,0.505,2,16,0,4,0,Southpaw,175.26,180.34,31,25,-5,-1,0,-3,1,-2,1,0.0,-2.54,6,11.16666667,-1.433333333,-1.066666667,20.0,20.0,neither,0.0,0.0,0.0,2011
Blue,False,Featherweight,MALE,3,-1,4.8,0.435,0.0,1.0,0.5,1,6,0,1,0,Orthodox,167.64,170.18,-3,1.3333333330000001,0.411666667,0.666666667,1.0,0.19,4,11,1,0,2,Orthodox,165.1,170.18,30,29,2,-1,3,-5,-1,1,-2,2.54,0.0,1,34.66666667,-0.666666667,0.0,20.0,20.0,neither,0.0,0.0,0.0,2011
Red,True,Light Heavyweight,MALE,5,1,3.6818181819999998,0.589090909,0.727272727,1.090909091,0.422727273,2,28,3,5,4,Southpaw,185.42,187.96,5,3.755555556,0.57,0.666666667,2.222222222,0.676666667,1,20,2,2,6,Orthodox,193.04,213.36,24,33,-4,1,-1,8,1,3,-2,-7.62,-25.4,-9,-0.73737374,0.06060606,-1.131313131,20.0,20.0,neither,0.0,0.0,0.0,2011
Red,False,Heavyweight,MALE,3,1,2.3,0.323333333,1.0,1.0,0.163333333,2,13,2,2,2,Orthodox,190.5,195.58,2,1.2722222220000001,0.506111111,1.055555556,1.0,0.334444444,5,27,4,2,10,Southpaw,190.5,200.66,32,35,-1,-9,3,-14,-2,0,-8,0.0,-5.08,-3,10.27777778,-0.055555556,0.0,20.0,20.0,neither,0.0,1.0,0.0,2011
Blue,False,Light Heavyweight,MALE,3,-2,1.825,0.3,0.25,0.25,0.25,2,10,0,1,1,Southpaw,187.96,190.5,-1,2.596,0.5176,0.32,2.2,0.5436,10,61,10,5,10,Orthodox,190.5,187.96,36,35,-1,-13,8,-51,-10,-4,-9,-2.54,2.54,1,-7.71,-0.07,-1.95,20.0,20.0,neither,0.0,1.0,1.0,2011
Blue,False,Welterweight,MALE,3,2,2.55,0.655,0.5,2.0,0.25,0,4,0,1,1,Southpaw,182.88,185.42,3,2.1666666670000003,0.583333333,1.0,2.666666667,0.633333333,0,8,0,2,1,Orthodox,180.34,190.5,31,31,-1,-1,0,-4,0,-1,0,2.54,-5.08,0,3.83333333,-0.5,-0.666666667,20.0,20.0,neither,0.0,0.0,0.0,2011
Blue,False,Featherweight,MALE,3,1,3.0,0.3,1.0,1.0,0.5,0,2,0,0,1,Orthodox,170.18,182.88,-1,3.625,0.3975,0.25,0.25,0.125,1,11,1,1,2,Orthodox,172.72,172.72,29,24,2,-2,1,-9,-1,-1,-1,-2.54,10.16,5,-6.25,0.75,0.75,20.0,20.0,neither,0.0,0.0,0.0,2011
Blue,False,Light Heavyweight,MALE,3,1,2.0,0.446,0.2,1.0,0.332,3,11,0,0,2,Orthodox,182.88,193.04,2,3.55,0.38625,0.75,0.375,0.15,2,18,0,2,4,Open Stance,185.42,195.58,34,32,-1,-4,-1,-7,0,-2,-2,-2.54,-2.54,2,-15.5,-0.55,0.625,20.0,20.0,neither,0.0,0.0,0.0,2011
Blue,False,Middleweight,MALE,3,1,2.9,0.425,0.5,1.0,0.33,1,6,0,1,0,Orthodox,180.34,185.42,1,5.175,0.4125,0.0,0.5,0.25,2,9,0,1,1,Orthodox,190.5,190.5,29,32,0,-1,1,-3,0,0,-1,-10.16,-5.08,-3,-22.75,0.5,0.5,20.0,20.0,neither,0.0,0.0,0.0,2011
Blue,False,Lightweight,MALE,3,-1,0.925,0.3025,1.375,1.125,0.29,5,18,1,1,2,Orthodox,175.26,182.88,2,6.2,0.545,0.0,0.0,0.0,0,6,0,1,1,Orthodox,172.72,172.72,26,36,-3,1,-5,12,1,0,1,2.54,10.16,-10,-52.75,1.375,1.125,20.0,20.0,neither,0.0,1.0,0.0,2011
Blue,False,Bantamweight,MALE,3,1,2.65,0.385,0.0,1.0,0.165,1,4,0,1,0,Orthodox,170.18,172.72,1,0.9,0.32,0.0,0.0,0.0,0,1,0,0,1,Orthodox,180.34,175.26,27,32,0,0,-1,3,0,1,-1,-10.16,-2.54,-5,17.5,0.0,1.0,20.0,20.0,neither,0.0,0.0,0.0,2011
Red,False,Lightweight,MALE,3,-1,4.371428571,0.508571429,1.857142857,3.571428571,0.362857143,2,20,0,4,1,Orthodox,172.72,172.72,-1,1.533333333,0.373333333,1.333333333,2.555555556,0.566666667,4,19,0,1,4,Orthodox,172.72,190.5,30,27,0,0,2,1,0,3,-3,0.0,-17.78,3,28.38095238,0.523809524,1.015873015,20.0,20.0,neither,0.0,0.0,0.0,2011
Red,False,Middleweight,MALE,5,-1,1.6,0.39,0.0,1.0,0.16,1,3,0,0,0,Orthodox,185.42,182.88,3,4.6,0.412857143,0.357142857,1.5,0.432142857,3,31,1,4,7,Orthodox,185.42,190.5,32,30,-4,-11,2,-28,-1,-4,-7,0.0,-7.62,2,-30.0,-0.357142857,-0.5,20.0,20.0,neither,0.0,0.0,0.0,2011
